4.664483130161898,5.715278974398405,2.0682496348609147
2.9895201875893473,5.6213359738904805,3.0998930491013788
3.3318894821151495,5.108548525714969,4.005364288667542
2.7817497367588233,5.433026189953598,5.503796717265265
1.793667911854046,6.028274077982704,4.2857876626558244
3.556422016037935,3.863397788168956,4.168921098060794
4.8556712522957275,3.920195114214724,1.5278396491776163
0.8207846301263659,5.266070164000551,6.981209163388871
4.404614066761779,6.672622213307828,4.1239365197940545
4.747495471366969,4.728752012034219,4.766505231074549
2.665853514158039,4.450690985894521,4.165885369699939
2.4048224813408288,6.308473080863478,4.243766599041366
3.500262485315435,4.662367662914469,5.570590329693944
2.08503812249849,5.660231551226313,3.561410135700161
1.825708300296811,4.5106627831153485,2.9942610721625567
2.7341279516118604,4.660859753936565,4.390212420391528
3.706440837070784,4.85257974227298,3.9676183289797673
3.3613677547549186,4.4601209286672985,4.885200024908254
4.05278092297832,5.203580797327478,6.993379581105669
4.146823671888036,4.88772752880584,3.5472744410722
2.709772180069886,4.498271100405133,5.410981441387347
2.127737461910357,4.918877816183054,3.33837989875064
4.307728571010331,3.581443970776605,3.546876021055449
2.8476178860476393,5.319356421091224,4.576128627089648
2.7302626345868477,5.989072457499439,4.393442223514667
6.084563820543254,3.491678512836784,4.775750828760767
1.6935843281069531,4.201991182327756,6.481355739282164
5.181017685424127,3.143814519388852,3.7215328761212505
2.9176901903609984,2.868287891518396,3.938961860826559
3.4916765213521748,5.21726514511804,1.507007787823678
4.384635293478312,5.244543976647989,3.922609963134495
2.0576337990653757,5.71195901651984,5.14783643934927
2.3973835764556513,5.089587612589516,5.033748278327831
0.5568598499981183,5.1174756610266385,1.6156788898444998
1.8463634189388176,5.469751434083043,3.8195415462162954
2.4998270600178394,4.704016147060788,5.06026076127707
3.8835380684395435,4.212731073752813,4.366175906039959
2.411490935643103,7.40432560593735,3.07580407686416
2.608964053328638,4.651118081782506,3.451217204724982
3.17638021008054,5.273049320095311,1.9767865652302565
2.283608298050513,3.6795524541085443,5.545256657733519
6.081656352576845,6.383232229535518,4.432791394188979
4.278145134042671,5.1668102670197324,6.070895780597865
3.834862011041803,4.770053356225278,2.5880610069577608
2.2000467447143777,5.313830521559006,2.4677050240774316
2.7227585795006326,6.339926309957553,4.036637138678962
5.4817321826117364,6.447165600668223,3.6404632329367743
1.300861783617501,4.951958674770579,3.39901582483497
3.472191357456677,6.614407974145465,2.596119955969521
2.514090066431486,5.332349949531517,5.418716466352382
3.6383930142473284,5.414297641194009,5.680686779207426
3.6168941465603606,4.762995815476519,4.0716064376950225
2.116160691166045,5.546664837534534,5.178125511175175
-0.7244959638264175,6.218148850351048,3.929349096146762
3.5761105654985825,5.6623740117246335,1.1311208387967207
1.505088360670603,4.666898837862165,3.010761536290695
3.3427159759501337,4.485090077528748,1.8611610035571693
3.765371640623188,6.100129374013329,4.705440657982647
2.109000703966175,4.739140521445825,4.685535082869781
3.7539988127882395,6.0068611386248225,3.6319674907625714
1.2238993560572071,4.321053225379959,4.667356011638594
3.9299680047324053,7.225049638823195,4.146476775243104
3.3057681503312377,4.822701177354433,3.492838090438635
3.977218987969519,5.35347761380385,3.740900642848203
1.6503782700514393,4.87693017148986,3.5112722683669957
4.568967164636964,5.947126078175188,2.7221116346532566
4.458960460505146,4.428023186712234,4.166421871088822
4.503429842462381,3.9752470329547163,4.200498953678198
1.586905891075824,3.0587003189775723,5.233247271122497
3.0352842091239,4.177632402169335,2.0168102989401895
2.498158975785349,6.342179284255025,4.503086366860559
2.5340482294539157,4.327976563531654,4.132265103494694
1.0658682613530885,6.3448065106282305,4.628986477045611
4.492938253079058,4.436494328803857,5.068535945390835
3.8598809070769056,3.466931281709818,4.18620087622111
3.3938889602770836,4.425082335947554,3.5497860819631843
3.545231620665924,4.962082117986966,2.7441045593423805
3.739316358287903,5.227817363845208,4.311473322357919
3.119704045922148,5.449021730693823,3.6424974904254324
1.9215521257537374,4.258175161229592,5.381968920197582
0.4778516841569793,5.540540713101263,2.197126396731726
0.9889370464523539,3.993431438203991,3.6780829689981673
3.9131343089244126,3.3015985088380866,6.092594431989015
4.454654625210461,4.8674264073484945,3.63719273923442
1.808084477979408,5.588040593808861,4.086001838427792
4.765080380529556,4.3137843851208855,4.684929908550832
2.954521827747232,4.1529837469551465,6.377880052040004
3.3495067402250136,5.620254501513469,2.6642903644151463
2.0967240831173517,5.084139555391751,3.2694310542182903
3.7525278384421417,5.438365239169691,3.022071007110827
3.2411699802114082,5.004024911987938,3.7949058866532503
1.5639846694901745,4.164491496029749,4.263063410474233
4.267480788437112,4.0298021770237575,5.521476948929859
3.2283092232113124,3.730180408197117,4.4042374121520815
4.107218572006122,5.264394691630712,6.898909147034351
3.385834591484742,5.892564031515495,4.013778370969748
4.2250926600024785,2.6044279866082016,2.9280968562003906
2.544652392187902,5.503926901210353,4.235414018227086
4.35653384207012,5.356939067005643,4.259161959237653
2.818669328343653,5.1639042526784324,5.036890605496552
